id_aluno,sexo,data_nascimento,turma,ac1,pt1,ac2,pt2,cod_curso,media_final,exame_especial,faltas,obs,professor
3f6002dda6be64952b89bcee201cce69,F,08/03/2006,7,"10,00","7,00","10,00","6,00",MIN,7.0,,8,APROV,P01
ead1237964b3f36babd5f33f97b08bdb,F,24/07/2005,19,"10,00","9,50","10,00","10,00",URB,9.6,,8,APROV,P01
a3947eab9b1ad4be76cb137db6afc05b,F,13/02/2005,7,"0,00","4,00","0,00","0,00",MIN,1.6,,14,REPRV,P01
ae50b4ec6c01a76f36f2565c72fc7b07,F,13/02/2006,7,"10,00","3,00","0,00","0,00",MIN,2.2,6.0,11,APROV,P01
c79a80939697e6dd6f350c7825da5591,M,11/07/2003,12,"10,00","10,00","10,00","10,00",PRO,10.0,,19,APROV,P08
a570adeb5663f4b762d88613822ecc3e,M,29/03/2004,12,"9,60","10,00","9,00","10,00",PRO,9.9,,11,APROV,P08
b9b7e2f68ee6eb200f03db1ba1585da3,F,22/10/2001,12,"9,80","10,00","10,00","10,00",PRO,10.0,,3,APROV,P08
84ab5eb20c20d3e00756c63dcece73e6,F,23/10/2006,12,"10,00","10,00","10,00","9,90",PRO,10.0,,3,APROV,P08
997d843ce119ef6b1c7489069b6f2dcd,M,04/12/2006,12,"9,30","9,80","9,30","9,90",PRO,9.7,,8,APROV,P08
ec794a66edd32ad609b9476c84c57a54,M,24/02/1999,12,"10,00","3,90","10,00","0,00",PRO,4.1,7.6,14,APROV,P08
16e11cfffc0cddb9a07dc582c8e062dc,F,24/10/2006,12,"9,80","9,00","7,70","3,90",PRO,7.4,,8,APROV,P08
3530f6b179df0fb4ef526e6012833378,M,23/03/2007,12,"4,30","8,30","0,50","0,00",PRO,3.8,7.2,6,APROV,P08
3a06f2b4c55ae97d567b4878c8e98275,M,05/01/2006,12,"9,90","0,00","9,90","9,60",PRO,6.0,,3,APROV,P08
105b4c77da453ada2c9d0c731a11c8e5,F,06/01/2006,12,"10,00","9,80","10,00","10,00",PRO,10.0,,3,APROV,P08
e3cccd215666bc3c6432920efd824c48,F,01/10/2003,11,"8,90","8,30","9,70","6,60",PRO,7.8,,19,APROV,P08
807f23eada655f8a3cea35e7a7aaa40b,F,22/10/2006,11,"10,00","9,70","9,70","10,00",PRO,10.0,,3,APROV,P08
0c0c8c64db1cc890ba36764fcb40f923,F,27/04/2004,3,"9,20",,"9,20","7,50",MIN,4.9,7.7,19,APROV,P03
7b4269c952d910b7f2a353422e608476,F,25/03/2004,11,"10,00","9,60","9,90","0,00",PRO,8.7,,8,APROV,P08
e2eaec63d128bac85dbf285b4c81f42f,M,07/02/2007,11,"10,00","0,00","7,10","10,00",PRO,5.7,7.1,14,APROV,P08
a31fab0c59c98d26918eecde29348046,M,13/02/2003,5,"9,90","6,70","9,70","7,20",MET,7.9,,0,APROV,P06
239236ea7f73275b466d8b5854fc3e7b,M,14/08/2005,16,"9,50","5,10","9,90","9,80",MEC,8.4,,8,APROV,P03
1ba09d5116aa5eade3902d514f14e8fe,M,30/11/2004,11,"2,90","0,00","2,30","0,00",PRO,0.5,8.2,11,APROV,P08
9dc28f13111d86d38b7c494a20ad316d,M,20/12/2002,13,"10,00","0,00","10,00","0,00",AMB,2.0,0.0,0,REPRV,P09
93fed3d209d20910cc9147c21ae04996,F,01/03/2006,11,"9,80","2,70","9,80","0,80",PRO,3.4,6.0,3,APROV,P08
3b15473a5be339bee66629995086d707,F,07/06/2006,22,"9,50","3,20","9,70",,AMB,3.2,3.2,17,REPRV,P10
8923ca5511a65755c044b52cc3b16244,F,17/02/1998,11,"9,90","4,60","9,90","6,50",PRO,6.9,,8,APROV,P08
d9ee234e2cff284c96e02780f7b3334b,F,07/09/2006,11,"10,00","9,90","9,60","9,20",PRO,10.0,,3,APROV,P08
e8fee16745f4ffbfd12aa21a02bda75f,F,08/03/2007,11,"6,10","6,90","9,90","9,50",PRO,8.2,,8,APROV,P08
eb18edffef2323b4123e036eee2ec45d,M,26/03/2006,11,"0,50","0,00","4,00","0,00",PRO,0.5,,64,REPRV,P08
711d3fa62f2de5aed68eb11b4f519563,M,24/09/2005,18,"3,66","9,40","0,54",,AUT,4.2,7.8,25,APROV,P04
e8b9182398ad68a95905d9e0f63a092e,M,19/09/2003,11,"8,80","9,10","7,00","9,30",PRO,8.9,,3,APROV,P08
334f351ad3fc7e54f870cd2692dea75e,M,26/02/2007,11,"9,20","0,00","5,60","7,20",PRO,5.5,7.3,14,APROV,P08
a4068c74583eaab3e2b3d95d0e5e0a10,M,11/12/2004,21,"7,50","6,70","4,20","1,00",GEO,4.7,4.7,25,REPRV,P10
a366f0126dbe4e69a0d9f8de33f5f2bb,M,07/07/2005,11,"9,80","0,00","10,00","8,00",PRO,5.2,8.9,3,APROV,P08
ac5dcf53f3ce6daf47589a2f73f00c00,M,19/03/2007,11,"9,80","9,90","9,90","0,00",PRO,9.9,,14,APROV,P08
fba374cdf1794ad7ddd772c43553c4a9,M,16/05/2005,2,"0,00","0,00","0,00",,CIV,0.0,,39,REPRV,P01
fb2f61ea3361a7201ff2afc62985461a,F,22/10/2006,11,"10,00","9,90","10,00","9,90",PRO,10.0,,3,APROV,P08
4f48c81befa8156d586f0649b90f8b6f,M,14/10/2000,8,"0,00","0,00","5,00",,GEO,0.5,,11,REPRV,P01
6b93384b2b1a1fd23fb02ac6b7682d0d,M,28/07/2005,2,"10,00","10,00","10,00","10,00",CIV,10.0,,0,APROV,P01
4f7a544e43d7e05ccafdc7e570d5e6cd,F,06/04/2005,11,"10,00","8,50","9,80","9,40",PRO,9.6,,0,APROV,P08
b609fbe7735177c73dbbd2af76bc696a,M,02/08/2004,1,"0,00","0,00","0,00","0,00",CIV,0.0,,28,REPRV,P01
4f47f272a461bb6588a08d5e531e20e7,F,01/11/2005,14,"10,00","7,50","10,00","3,00",AUT,6.2,,0,APROV,P09
3d1ac83e7833cff28d41165180f79c0a,F,19/09/2004,11,"7,90","0,00","0,00","0,00",PRO,0.8,,67,REPRV,P08
90392463ff0aba3e465a19e60c066f8f,F,13/09/2005,15,"6,90","0,90","7,60",,CIV,1.9,1.9,19,REPRV,P03
2f18a1060b6829f453d3e702ac738f56,M,26/11/2007,11,"10,00","8,70","10,00","9,90",PRO,9.4,,0,APROV,P08
1ed3e60b1c8d2af52bbef90fc915660b,F,28/01/2007,11,"10,00","9,90","10,00","9,80",PRO,10.0,,3,APROV,P08
f855700627a822b173d8e2ea760d9b56,M,11/10/2005,1,"10,00","8,20","0,00","10,00",CIV,8.1,,25,APROV,P01
c1171e33b05e4b40babbdcc0e570b038,F,27/11/2006,20,"0,00","0,60","0,00","0,00",URB,0.4,7.0,14,APROV,P01
c0d7a03a1a584ce858a1a874af2a59ff,F,29/04/2005,17,"7,75","9,60","7,30","9,40",AUT,9.1,,25,APROV,P04
721958a5b2d6051338698358fe01455e,F,23/08/2006,20,"0,00","0,00","10,00","9,00",URB,4.4,9.4,6,APROV,P01
12fe7cebcb0d55cbcb3416c8cc806852,M,18/09/2003,17,"4,19","2,60","5,88",,MIN,2.0,2.0,25,REPRV,P04
7e8f26a3673b7cf7f9210e93347f3787,M,20/08/2005,20,"10,00","6,00","10,00","9,00",URB,8.0,,0,APROV,P01
a950caa2ca3da00b2987823bf15e7d6e,M,02/11/2006,20,"0,00","0,70","0,00",,URB,0.3,,8,REPRV,P01
46a5864adbe815936bad9860650453af,F,27/01/2002,16,"7,80","9,00","7,00","7,90",MEC,8.8,,25,APROV,P03
6c92d4f21b1a6efd44dc36551b7b3b6e,F,18/04/2006,20,"0,00","0,00","0,00","0,00",URB,0.0,,17,REPRV,P01
38ce6ea8d8929357507d7192bc533b74,F,12/07/2001,11,"10,00","8,10","10,00","7,50",GEO,8.2,,14,APROV,P08
fb5261b09aee983477b2284be1098d42,F,06/02/2007,20,"0,00","0,00","10,00","6,00",URB,3.2,8.2,8,APROV,P01
ea463ad302583cf4cd8af5ae8c93387c,M,16/09/2005,20,"10,00","1,40","10,00","10,00",URB,6.4,,19,APROV,P01
56d09b90a1496dc34bfb763f1ca2e785,M,09/02/2006,20,"10,00","9,00","10,00","9,00",URB,9.2,,0,APROV,P01
842aed2f23ba3f980f32199fe51e0670,M,03/10/2005,8,"0,00","0,00","0,00",,MIN,0.0,3.5,22,REPRV,P01
4bc7ca7b20a2c2b00ecaae9b119d635c,F,29/10/2005,20,"6,00","0,00","10,00","0,00",URB,1.6,6.0,19,APROV,P01
3dd1fa72d3f679d1368e84d5cff731f9,F,15/12/2005,20,"6,00","0,60","8,00",,URB,1.6,,22,REPRV,P01
73ca43076b05e34ebec9438d5b519274,F,07/09/2005,20,"10,00","6,00","10,00","7,00",URB,7.0,,8,APROV,P01
de2a36e9ca970b62214bc95260990b8c,F,07/03/2007,20,"0,00","0,70","8,00","0,00",URB,1.1,,8,REPRV,P01
b07716e74df651e8286b03637e18f2b1,F,13/07/2000,2,"0,00","0,00","0,00",,PRO,0.0,,22,REPRV,P01
636b9832c164f96acf7c1e505c329151,M,01/12/2006,20,"0,00","0,00","0,00",,URB,0.0,,25,REPRV,P01
6084e221b4224e6e758485b69ccc8cd6,F,03/07/2004,20,"10,00","7,00","10,00","8,00",URB,8.0,,0,APROV,P01
438d46656f1058f7ac1a0e92d4667787,F,18/08/2002,16,"6,00","0,00","0,60",,PRO,0.7,4.7,22,REPRV,P03
e098eb15227445354e0f0f08dca5102a,F,18/11/2005,20,"0,00","0,50","0,00",,URB,0.2,,11,REPRV,P01
5b04bcadbe7369d05807ce55fcdc0166,F,22/07/2000,13,"10,00","7,50","10,00","4,00",MIN,6.6,,0,APROV,P09
f169ee6054428b8b1c12025d56f5609b,F,09/06/2006,20,"0,00","0,60","0,00",,URB,0.2,,11,REPRV,P01
ce6a8a78f3b133fb835972c2797afa4d,M,11/05/1989,9,"4,81","0,00","4,53","0,00",PRO,0.9,,14,REPRV,P07
9952af0587609bf23b285b20ad7ea7a5,F,09/08/2002,19,"0,00","0,00","6,00",,URB,0.6,,25,REPRV,P01
b24aa1eb255c6ec49de2255694b5ed69,M,31/01/2004,19,"0,00","0,00","0,00",,URB,0.0,,17,REPRV,P01
5b6e1cb7855c658e3f6ba9902a3d277d,F,01/09/2004,19,"0,00","0,00","0,00",,URB,0.0,6.0,25,APROV,P01
4a232b5db0cf97ddc1d59655f403f24a,F,12/07/2000,19,"5,00","0,90","0,00",,URB,0.9,,19,REPRV,P01
9dba9ffe86ae1c6aa1c592dabde6874c,F,31/01/2003,6,"9,20","1,40","10,00",,AMB,2.5,,11,REPRV,P06
4bfa45acded67263562d0550678182ae,M,01/02/2007,19,"0,00","0,00","0,00","0,00",URB,0.0,,8,REPRV,P01
211d046edb0cded653b1efdde55a7b12,F,16/08/2005,22,"9,20","0,80","8,30",,AMB,2.1,4.2,14,REPRV,P10
1a102168f34a9e659fd196a3d56d8645,F,16/02/2006,19,"0,00","0,00","0,00","0,00",URB,0.0,,8,REPRV,P01
2e0aed7da26153bd3bfe451a2cadc226,M,08/03/2006,16,"3,50","0,00","5,20",,AMB,0.9,0.9,22,REPRV,P03
7ade59d5bb3838e3437c42402d33e2b4,M,28/02/2006,16,"1,50","3,00","0,60","0,00",AMB,1.5,,22,REPRV,P03
9e0d8b0a428468d8bf67062b3f221230,F,02/01/2006,16,"9,50","4,60","5,60","0,00",AMB,3.4,3.4,17,REPRV,P03
e0c04ffe011a63b496a611cd09683c6a,M,26/04/2005,19,"6,00","1,00","0,00",,URB,1.0,,14,REPRV,P01
d5c09483abb17dd26d76f178553969c9,M,12/06/2006,19,"0,00","0,00","0,00",,URB,0.0,,17,REPRV,P01
e5eed15bbf9ad6a735ebbc66751938f6,F,30/06/2006,19,"0,00","0,00","10,00","3,00",URB,2.0,,8,REPRV,P01
86776dcf2003694f66639e62de639fb2,F,26/11/2004,19,"0,00","1,90","0,00",,URB,0.8,,22,REPRV,P01
fc3c714418123cc894773ed63026f0ee,F,21/10/2006,19,"10,00","1,00","10,00","9,00",URB,6.0,,0,APROV,P01
0a58bd4dc33da7f71e11178e236baebb,M,13/02/2004,19,"0,00","0,00","0,00","4,00",URB,1.5,2.0,22,REPRV,P01
73ee87879741c04b0654e05ee6f58f36,M,09/03/2006,19,"6,00","1,10","0,00","0,00",URB,1.0,,8,REPRV,P01
3886a6a4f8908734f31178059b0a1a45,F,21/02/2007,19,"10,00","1,00","10,00","10,00",URB,6.2,,14,APROV,P01
59c52e4875f8874066adcb4521771a79,M,20/09/2003,2,"6,00","5,60","0,00","2,00",CIV,2.8,6.2,11,APROV,P01
d5995cd66d4c8af4c2c239e3ce21b975,F,17/05/2005,19,"0,00","3,50","0,00",,URB,1.4,,31,REPRV,P01
b4d02a4574cfe1661d11bc41c1aeab44,F,28/09/2005,4,"7,70","6,40","7,30",,CIV,4.6,6.3,11,APROV,P03
0998de6dd7477f6b015dee29f0c45258,F,21/12/2005,15,"8,80","3,80","5,10","3,10",CIV,4.2,5.5,19,REPRV,P03
2a5cdef99a5d1e01f6d2a0f6a456bf9c,F,16/03/2002,1,"10,00","0,00","0,00","0,00",CIV,1.0,,17,REPRV,P01
e8a4b370d983707d85be4d1d00cd4326,F,14/09/1997,2,"0,00","8,00","0,00","4,00",CIV,3.2,7.2,22,APROV,P01
51f01a6976f3b7621cc35354f537664d,M,22/11/2005,10,"8,72","7,30","9,16","4,80",AUT,6.6,,0,APROV,P07
9cd8669f848f77974bd74ca53b66f3bd,M,14/03/2004,15,"9,60","8,70","9,80","6,70",CIV,8.2,,17,APROV,P03
546625a5abf64adf96370d275e4de3b2,M,09/01/2007,10,"9,81","8,60","8,43","9,00",AUT,8.9,,0,APROV,P07
287301bedac3473a60be704bf68c5faf,F,18/11/1986,2,"10,00","0,60","10,00","0,00",CIV,2.4,6.0,8,APROV,P01
cd7525e6a4fc120259e1e4e301ec5dfa,F,16/11/2004,1,"6,00","0,00","0,00",,CIV,0.6,,19,REPRV,P01
d2a085618d7d717130c68c4edb9f29ad,M,11/07/2005,14,"10,00","4,00","10,00","6,00",MEC,6.0,,0,APROV,P09
41e1f09918e004749402962fc816de23,M,14/08/1967,17,"9,33","6,50","8,29","3,80",MIN,6.3,,19,APROV,P04
091164f11779c4010737922e445bc473,F,31/10/2006,12,"9,60","9,30","6,10","10,00",PRO,9.8,,14,APROV,P08
9d491c26fd9aa86481903c0ac4ae0ad9,F,19/08/2004,12,"9,50","9,30","10,00","3,10",PRO,6.9,,17,APROV,P08
19973ac91e54f0b9122d28a94c7694c3,F,19/06/2006,12,"10,00","9,50","9,90","7,00",PRO,8.6,,6,APROV,P08
ca48abe431de70e0cfc3991ee698842a,F,10/12/2005,17,"9,83","7,80","9,38","5,20",PRO,7.6,,9,APROV,P04
219d1a7de7649832386bf66bcf83d0e5,M,04/01/2001,18,"5,98","5,50","2,15","0,60",MIN,3.3,,22,REPRV,P04
b1586e4b3cc03d06db5633fbb9966c3f,F,10/01/2006,7,"0,00","0,00","0,00",,MIN,0.0,,28,REPRV,P01
ff23f149c68e1608001f760020ba5b01,F,30/04/2005,7,"10,00","0,60","10,00","0,00",MIN,2.2,,8,REPRV,P01
c58c6f44c3079131f2c388bfd83dba29,M,27/09/1998,6,,,,,MET,0.0,,58,REPRV,P06
9709d675beadad82f8e9a5abafed94d2,F,25/04/2004,2,"0,00","0,00","0,00",,URB,0.0,,33,REPRV,P01
3bf872b76aa872c228e9b7102a85c610,F,05/04/2001,19,"6,00","5,40","0,00",,AMB,3.0,8.0,17,APROV,P01
e33b65c861d6c855339714d9192d3769,M,22/07/2005,13,"10,00","2,50","10,00","1,00",MEC,3.4,2.0,0,REPRV,P09
471637ff6e210517b68970562eaa6dcd,M,12/07/2004,13,"10,00","4,50","10,00","8,00",MEC,7.0,,0,APROV,P09
1617eb7094e4ac44c6240c7639ce4545,M,17/04/2007,13,"10,00","8,00","10,00","2,00",MEC,6.0,,0,APROV,P09
9f1f79f378458ed350cbc7c6817e58db,F,30/03/2005,16,"4,00","9,20","5,00","5,50",GEO,6.8,,25,APROV,P03
3985aeb93293734408eadcc3232c2daf,M,22/03/2005,22,"9,50","7,00","8,70","9,50",PRO,8.4,,8,APROV,P10
9c6f8371b47adc5c01e9a5bf4ac9b623,F,18/03/2002,15,"10,00","8,70","10,00","0,60",AMB,5.8,6.0,25,APROV,P03
9c173ec05838c6f7e8fab20683277d43,M,30/03/2005,12,"10,00","0,00","9,30","8,30",PRO,5.2,8.2,19,APROV,P08
296a08bf5861341cb3c1339a58e78e50,F,17/09/1993,4,"9,80","4,00","8,60","2,60",PRO,4.5,4.5,17,REPRV,P03
47aa13ea4e97976c4d723047f66ff3d4,F,11/01/2004,5,"9,90","7,80","10,00","4,70",MET,7.0,,18,APROV,P06
0db85b707ecf3cd4420b52a87df84acd,F,17/12/2006,12,"8,30","3,20","9,90","9,60",PRO,6.9,,8,APROV,P08
9110bc88c4778ac7d0595889bdfd1074,M,13/08/2002,3,"8,10","4,40","6,60","9,80",MEC,7.2,,19,APROV,P03
a08720e8b6d6eea046765bac98c7a181,M,09/06/2002,14,"0,00","0,00","0,00","0,00",MEC,0.0,,44,REPRV,P09
10fdac9f1c0ae04cd40d7e84e61165be,M,20/05/2003,16,"10,00","9,30","7,20","3,60",CIV,7.0,,22,APROV,P03
61386e7e2bffeaf97f6b87f0326c7694,M,19/12/2002,6,"9,30","2,10","5,70",,MEC,2.9,4.5,15,REPRV,P06
4f5db604a1717a0be590aac2e3d3af2d,M,06/03/2005,17,"2,61",,"1,33",,CIV,0.4,,34,REPRV,P04
f78d8da3c24de47dfa059bb30033aacd,M,12/05/2005,11,"9,00","1,40","9,50","0,00",GEO,2.4,,22,REPRV,P08
86f064a40dabcba44f22f59f99fa838e,M,09/03/2006,18,"8,49",,"5,79","5,30",PRO,3.5,,19,REPRV,P04
f420a2cf3f26059447d207c83ce9d6b1,F,17/05/1998,16,"3,80","7,70","0,00",,URB,0.8,,22,REPRV,P03
f420a2cf3f26059447d207c83ce9d6b1,F,17/05/1998,16,"6,10",,"1,20",,URB,0.8,,22,REPRV,P03
082d6f9ea4edefe6d2ea4378cea7049e,F,02/04/2004,13,"10,00","4,00","10,00","0,00",MEC,3.6,,0,REPRV,P09
aa4b7d3e897a8b715e96ee18c4689515,M,05/03/2004,17,"2,95","0,50",,,MET,0.5,,38,REPRV,P04
502b3dbfefc59b65559ee4f7f24f5c6c,M,28/04/1997,1,"10,00","9,50","0,00",,CIV,4.8,,22,REPRV,P01
2749664188de264481fc1cccbdcd7b10,M,27/10/2003,6,"5,90","2,00","1,70","0,00",GEO,1.6,,19,REPRV,P06
410c8a3fd55575cb77d713d840c24749,F,15/03/2000,18,"2,14",,"4,39","0,00",AMB,0.7,0.7,9,REPRV,P04
bac4298ef769d6317f92c7ae1aa6a322,F,25/08/2004,14,"0,00","0,00","0,00","0,00",AMB,0.0,,44,REPRV,P09
7c4d0068b32d0878fbdbed08ff85256b,M,04/10/2002,2,"0,00","0,00","0,00","0,00",MEC,0.0,,19,REPRV,P01
da7c078b3eafdb9e9a0e9cc06a4d9acf,F,21/10/2003,6,"7,90",,"7,20","1,80",MET,4.0,,14,REPRV,P06
33a2461ae3b2a2da54e7bbf449a5ab55,M,11/06/1997,5,"10,00","9,20","10,00","9,00",MET,9.5,,0,APROV,P06
5fadf958659b7cbd93d5003edef53ed8,M,10/06/2002,5,,,"0,30",,MIN,0.0,,31,REPRV,P06
23d0baa4c19c7aef8761f8885ff597f8,M,03/10/2003,5,,,,,MET,0.0,,67,REPRV,P06
61a94a2ba99af4da3620cdbad9ea13d4,M,29/08/2000,17,"9,05","1,20","3,09",,LTP,1.7,,25,REPRV,P04
656d6c0630553a6164f628db9a09fd3e,M,05/12/2001,9,"4,95","8,60","1,44","8,50",AUT,7.5,,0,APROV,P07
3699831d58fd30d2c7874feece8d878a,F,10/09/2002,18,"8,83","1,50","4,23","9,00",GEO,6.0,,25,APROV,P04
aab282b0b8644c141cdae4b736f5377e,M,15/12/2005,7,"10,00","5,00","0,00","3,00",PRO,4.0,6.4,17,APROV,P01
be504561c00b0054fa3fdb49a8e265af,M,02/08/2000,3,"8,40","2,50","7,10","8,90",AMB,6.2,,25,APROV,P03
3d6dde4a6f58a9c3e69015e663fea038,F,04/08/1991,3,"7,60",,"9,20","0,00",MIN,2.3,2.3,14,REPRV,P03
4a99467d42286c30160636e0a8cca386,M,30/06/2002,17,"2,07","7,60",,,GEO,3.2,5.4,22,REPRV,P04
31a303de6a5586c44157dccb673eb971,M,04/07/2001,14,"10,00","9,50","10,00","5,50",AMB,8.0,,0,APROV,P09
53c68d00b8a21dc4a427b7db5293bee0,M,08/11/1999,4,"4,20","6,00","8,60","8,80",MEC,7.3,,3,APROV,P03
2300d85a026a6e86a19e12f333ea290d,F,21/10/2003,8,"0,00","0,00","0,00","0,00",MET,0.0,,25,REPRV,P01
2f14c2da8960a62e536fde2938915f09,F,30/07/2002,6,"9,30","7,10","9,60",,GEO,7.6,,6,APROV,P06
58b1efd6583203be094f11f9b0abdf0c,F,26/02/2006,6,"9,50",,"9,20","3,00",ADP,4.6,,17,REPRV,P06
b6131aa3f778cff9b12b7e99487e6c43,M,28/10/2004,5,"8,50","2,00","2,40",,MET,1.9,,31,REPRV,P06
2946c145bb91519c81be40f37a9c9e09,F,08/04/2004,6,,,,,MET,0.0,,31,REPRV,P06
c398195cd606570eec08587d15d68dc7,F,03/06/1994,18,"7,41","1,50","2,46","0,30",URB,2.1,,28,REPRV,P04
ac480deb3f3a84cb61717b1f01af6d66,F,22/10/1998,18,"7,29","9,30","5,37","6,50",GEO,8.1,,12,APROV,P04
1943be1f6bf43fa087d7a00317f29f67,F,27/12/2001,5,"9,90","7,60","9,20","1,50",MET,6.0,,14,APROV,P06
4b5bd71cc01eb226b1659744478830cd,M,15/02/1996,4,"8,50",,"4,50",,GEO,1.3,,33,REPRV,P03
f7e2aa569074e7c62a496bf8a021406f,F,15/04/2003,12,"8,50","9,30","9,80","5,40",PRO,8.2,,11,APROV,P08
1e8cb4e5a02313ec21f0ea89dbd1a297,M,06/12/2000,15,"7,90",,"0,00",,AMB,0.8,,61,REPRV,P03
3db89f71ca49c5b4918d3f1846e82057,F,29/09/1988,14,"10,00","8,50","10,00","6,30",MEC,8.0,,0,APROV,P09
017d9f92092b056c7daba5e53c4a7318,F,20/10/1972,17,"3,16","1,70","1,84",,URB,1.2,,41,REPRV,P04
542136475fba3b44264064ff7474a472,M,11/03/1987,15,"6,00","6,80","0,50",,AUT,3.4,,53,REPRV,P03
f7ba9b7ab6846cfad6dd02204face3a6,M,24/02/2004,16,"9,60","8,00","9,30","5,70",MEC,7.5,,6,APROV,P03
0343ef2d0eeab20a29e2d6f93a9b0386,F,23/07/1987,3,"2,40",,"0,80",,URB,0.4,,58,REPRV,P03
1ebfcf88959f3ef1992549526221b07b,M,01/02/1983,13,"10,00","0,00","10,00","0,00",MEC,2.0,,0,REPRV,P09
e57703abef1cf3e1bbe84e142c2ac7a9,M,18/01/1985,5,"7,40",,"3,40",,GEO,1.1,,26,REPRV,P06
989937dfca7a7ce415a5b0d7893c98bd,M,12/12/1986,3,"3,00","0,00","0,00",,URB,0.3,,47,REPRV,P03
3bc9dee61e237d3feecd47e8d7c19444,M,10/09/1996,11,"10,00","10,00","9,50","9,90",MEC,10.0,,14,APROV,P08
63b7e7c4405090ffdf69db561dd35b78,M,08/09/1988,11,"8,30","3,60","0,00","0,00",PRO,2.3,,53,REPRV,P08
8eb6a63c5ab181c28e8d108da6106433,M,25/09/2003,4,"0,00",,"0,00",,MTB,0.0,,78,REPRV,P03
7fdab6cb1f2d089f2ae980e64fe353f9,M,06/01/2003,17,"1,59","9,80","1,70","6,60",FSB,6.9,,25,APROV,P04
341e81e43b30dea2c3338408e7586cc1,F,10/03/2005,19,"10,00","10,00","10,00","10,00",FSB,10.0,,14,APROV,P01
d627a672295033d38de3be96eeaa6c09,M,05/02/2005,3,"8,20","9,50","0,30",,FSB,4.7,,53,REPRV,P03
06d906a774772d097c745aba3e736381,M,19/05/2001,1,"10,00","10,00","6,00","9,00",EST,9.2,,17,APROV,P01
00c5b5cac04149490dbb8a666fabf9b2,M,22/03/2006,2,"10,00","9,00","10,00","10,00",EST,9.6,,11,APROV,P01
34bb80181e2f38b79e8a01c5f0f570fb,M,03/10/2002,22,"5,00",,"1,00",,QUI,0.6,,42,REPRV,P10
1cd8e13e4549e1899a5730376496152d,M,17/04/2006,3,"3,50","9,00","1,80",,QUI,4.2,4.2,19,REPRV,P03
ba8d770b8e0c69728dc647a6219fed44,F,26/07/2005,,,,,,QUI,0.0,,75,REPRV,P10
ca3f4258a3df278e8655aa484424a4cd,F,26/05/2006,22,"8,20","1,60","9,60",,QUI,2.9,,15,REPRV,P10
0e0b63ce3828c5a0a928a942ee095a52,F,26/12/2006,22,"8,10","0,80","10,00","3,00",QUI,3.3,,14,REPRV,P10
35b6da843d0fc5bbdb4b168b7693e964,F,20/03/2006,22,"8,30","0,60","10,00","0,00",QUI,2.1,,11,REPRV,P10
f5e4d970f6c5c5f1f8fe01f434458a83,M,21/08/1999,16,"9,40","8,20","8,40","7,10",QUI,8.0,,8,APROV,P03
71fafd7c8262f3974f90fff4656e639e,M,29/05/2006,22,"8,80","0,80","6,80","0,50",QUI,2.1,,17,REPRV,P10
7f8f09152c6dba6f11c2b53cb0a9bf9c,F,18/03/2007,21,"9,90","6,50","10,00","9,00",QUI,8.7,,0,APROV,P10
7b98fc1d3f5060fdf67a54885229764f,M,12/06/2006,21,"5,00","7,70","7,20","4,20",QUI,6.0,,14,APROV,P10
98de07d7b6ccb2cad1dfa3396825ce88,M,03/08/2006,21,"9,40","5,80","9,80","8,00",QUI,7.4,,8,APROV,P10
747a90838240dc267da0fc7fa5ea4bd5,F,26/10/2001,21,"8,80","2,80","8,50","1,50",QUI,3.4,,17,REPRV,P10
e28436de9aa857b1479923876636f459,M,08/09/2006,21,"6,80","4,80","7,20","1,00",QUI,3.7,,0,REPRV,P10
15e773f969870f9fa53507930d8c4049,M,13/12/2002,16,"5,80",,"3,50","1,60",AMB,1.6,6.2,25,APROV,P03
198d5ba04751f8048df83f1601bf177c,M,12/02/2003,17,"8,16","9,70","6,56","9,90",FSB,9.3,,22,APROV,P04
27339275d2beb61b7d612af1f3344c9b,F,29/07/2005,21,"4,10","0,20","0,90",,QUI,0.6,,36,REPRV,P10
ffcf482b49f993d326070eedd7b56b97,M,21/01/2002,18,"7,35","8,80","6,33","9,50",FSB,8.7,,16,APROV,P04
a8ecbfda79e9c7731249354ff9e9c10c,M,23/06/2001,13,"10,00","3,50","10,00","0,00",EST,3.4,,0,REPRV,P09
bb05fc2b824667d721a215e5564161ae,F,03/07/2002,15,"0,00",,"0,90",,AMB,0.1,,39,REPRV,P03
f2f618d921e372870bd82d23f33636b2,M,05/09/1990,,,,,,QUI,0.0,,75,REPRV,P10
69b0f16a1303c382a99f8aee3a366210,F,30/06/2005,8,"0,00","0,00","0,00",,QUI,0.0,,17,REPRV,P01
8fb0a064098d9498ba8d587511d14cd3,M,08/08/2002,22,"5,70","0,00","8,50",,QUI,1.4,,8,REPRV,P10
6a93b2ed22bef8c4bab1917744d2f402,M,13/03/1980,,,,,,QUI,0.0,,75,REPRV,P10
d9579f0dd4156a3b9dba6141c0f904c2,M,31/01/2003,4,"6,00",,"7,80","9,70",QUI,5.7,6.6,11,APROV,P03
5850e4a12972e81bb0538d763dc57097,M,25/04/2002,15,"9,20","8,40","2,80",,QUI,4.6,,31,REPRV,P03
c223ec1e76b0a96143e7d25aa8c34d16,F,12/08/2003,,,,,,QUI,0.0,,75,REPRV,P10
946dea094b202999832b81f7f01e512c,F,06/02/2006,4,"7,90","1,50","5,40",,QUI,2.0,,22,REPRV,P03
